,Date and time (UTC),Air Temperature (ºC),Market Price (EUR),Total electricity consumption (Wh),Pmpp FranceWatts panel (Wh)
13929,2017-05-01 04:30:00+00:00,6.4656666666666665,0.05,21097.75,0.7126666666666666
13930,2017-05-01 05:00:00+00:00,6.528666666666667,0.06,44654.16666666666,2.0093333333333327
13931,2017-05-01 05:30:00+00:00,6.623,0.06,41324.666666666664,7.84075
13932,2017-05-01 06:00:00+00:00,7.2363333333333335,0.06,34447.5,24.6445
13933,2017-05-01 06:30:00+00:00,7.556,0.06,31407.58333333333,12.953416666666666
13934,2017-05-01 07:00:00+00:00,8.061666666666666,-4.98,29087.916666666664,43.209999999999994
13935,2017-05-01 07:30:00+00:00,8.760333333333334,-4.98,26559.166666666668,64.2535
13936,2017-05-01 08:00:00+00:00,9.580666666666666,-12.11,23425.333333333332,68.79225
13937,2017-05-01 08:30:00+00:00,9.756333333333334,-12.11,24475.08333333333,55.24433333333332
13938,2017-05-01 09:00:00+00:00,10.516333333333334,-12.2,24170.166666666664,79.31875
13939,2017-05-01 09:30:00+00:00,10.807,-12.2,22952.5,78.93775
13940,2017-05-01 10:00:00+00:00,11.235,-15.04,20434.5,83.18466666666666
13941,2017-05-01 10:30:00+00:00,11.850999999999999,-15.04,20125.75,85.87758333333333
13942,2017-05-01 11:00:00+00:00,12.232,-15.08,21251.083333333332,85.27191666666667
13943,2017-05-01 11:30:00+00:00,12.500666666666666,-15.08,18493.583333333332,65.55375
13944,2017-05-01 12:00:00+00:00,12.675666666666666,-15.1,19387.416666666664,62.13316666666667
13945,2017-05-01 12:30:00+00:00,13.347333333333333,-15.1,19118.749999999996,89.37566666666667
13946,2017-05-01 13:00:00+00:00,13.818666666666667,-12.01,17539.5,97.20866666666666
13947,2017-05-01 13:30:00+00:00,14.216,-12.01,17044.166666666668,85.89408333333331
13948,2017-05-01 14:00:00+00:00,14.597333333333333,-1.2,13189.916666666666,75.28641666666665
13949,2017-05-01 14:30:00+00:00,14.395333333333333,-1.2,13529.166666666666,71.58058333333332
13950,2017-05-01 15:00:00+00:00,14.069666666666668,7.42,13806.166666666666,52.04741666666666
13951,2017-05-01 15:30:00+00:00,13.830999999999998,7.42,13582.333333333332,18.862583333333333
13952,2017-05-01 16:00:00+00:00,13.727333333333332,14.01,13739.166666666664,34.96416666666667
13953,2017-05-01 16:30:00+00:00,13.610666666666665,14.01,14202.083333333332,14.853749999999998
13954,2017-05-01 17:00:00+00:00,13.367333333333333,25.78,13962.583333333328,14.080333333333332
13955,2017-05-01 17:30:00+00:00,12.711666666666666,25.78,14395.916666666666,4.851249999999999
13956,2017-05-01 18:00:00+00:00,12.282666666666666,24.9,14997.666666666668,4.1946666666666665
13957,2017-05-01 18:30:00+00:00,11.677333333333335,24.9,14423.666666666666,1.5611666666666666
13958,2017-05-01 19:00:00+00:00,11.238333333333335,22.98,16758.75,0.0
13959,2017-05-01 19:30:00+00:00,10.710333333333333,22.98,14029.749999999998,0.0
13960,2017-05-01 20:00:00+00:00,10.166333333333334,22.09,14943.33333333333,0.0
13961,2017-05-01 20:30:00+00:00,9.869,22.09,14864.583333333334,0.0
13962,2017-05-01 21:00:00+00:00,9.371,12.05,15889.249999999998,0.0
13963,2017-05-01 21:30:00+00:00,8.948333333333334,12.05,15804.916666666666,0.0
13964,2017-05-01 22:00:00+00:00,8.675666666666666,13.47,15791.916666666666,0.0
13965,2017-05-01 22:30:00+00:00,8.596333333333332,13.47,15650.916666666664,0.0
13966,2017-05-01 23:00:00+00:00,8.381,12.01,15780.75,0.0
13967,2017-05-01 23:30:00+00:00,8.264333333333333,12.01,16135.0,0.0
13968,2017-05-02 00:00:00+00:00,8.160666666666666,10.41,16088.75,0.0
13969,2017-05-02 00:30:00+00:00,8.065666666666665,10.41,16700.916666666668,0.0
13970,2017-05-02 01:00:00+00:00,7.770333333333332,12.03,16783.416666666664,0.0
13971,2017-05-02 01:30:00+00:00,7.713,12.03,16564.166666666664,0.0
13972,2017-05-02 02:00:00+00:00,7.677333333333333,9.69,16653.333333333332,0.0
13973,2017-05-02 02:30:00+00:00,7.774000000000001,9.69,17256.75,0.0
13974,2017-05-02 03:00:00+00:00,7.573666666666667,25.03,17298.499999999996,0.0
13975,2017-05-02 03:30:00+00:00,7.438666666666667,25.03,17837.749999999996,0.0
13976,2017-05-02 04:00:00+00:00,7.297666666666665,33.68,18350.333333333332,0.03075
13977,2017-05-02 04:30:00+00:00,7.204666666666665,33.68,20773.666666666668,1.4169166666666666
13978,2017-05-02 05:00:00+00:00,7.373,36.67,39174.166666666664,4.765499999999999
13979,2017-05-02 05:30:00+00:00,7.698666666666668,36.67,32463.833333333332,8.405249999999999
13980,2017-05-02 06:00:00+00:00,8.062666666666667,37.3,33333.33333333333,18.72358333333333
13981,2017-05-02 06:30:00+00:00,8.604666666666667,37.3,33715.166666666664,22.900916666666667
13982,2017-05-02 07:00:00+00:00,9.814666666666666,35.12,34210.416666666664,36.262833333333326
13983,2017-05-02 07:30:00+00:00,10.694333333333333,35.12,33390.166666666664,55.21408333333333
13984,2017-05-02 08:00:00+00:00,11.014666666666669,34.01,35146.83333333333,69.42508333333333
13985,2017-05-02 08:30:00+00:00,11.823666666666666,34.01,30834.583333333332,81.67524999999999
13986,2017-05-02 09:00:00+00:00,12.048333333333332,32.67,27728.083333333332,67.15291666666667
13987,2017-05-02 09:30:00+00:00,12.857333333333335,32.67,26684.083333333332,79.80708333333332
13988,2017-05-02 10:00:00+00:00,12.845333333333334,31.04,26597.416666666664,48.08183333333333
13989,2017-05-02 10:30:00+00:00,13.677999999999999,31.04,25241.25,62.38249999999999
13990,2017-05-02 11:00:00+00:00,14.283000000000001,30.78,24340.33333333333,71.35708333333332
13991,2017-05-02 11:30:00+00:00,13.862,30.78,26332.0,44.053583333333336
13992,2017-05-02 12:00:00+00:00,14.835666666666667,30.4,24767.083333333332,67.4785
13993,2017-05-02 12:30:00+00:00,14.14,30.4,27819.916666666664,16.521
13994,2017-05-02 13:00:00+00:00,14.867666666666665,30.41,25110.999999999996,67.90058333333333
13995,2017-05-02 13:30:00+00:00,16.081333333333333,30.41,23151.666666666668,53.0735
13996,2017-05-02 14:00:00+00:00,15.213333333333333,30.43,22477.75,19.408250000000002
13997,2017-05-02 14:30:00+00:00,14.764666666666669,30.43,22456.249999999996,15.1595
13998,2017-05-02 15:00:00+00:00,14.751333333333335,30.99,23160.333333333332,20.759833333333333
13999,2017-05-02 15:30:00+00:00,15.113666666666667,30.99,22138.250000000004,24.347166666666666
14000,2017-05-02 16:00:00+00:00,14.980666666666666,31.26,21023.833333333332,19.582250000000002
14001,2017-05-02 16:30:00+00:00,15.093000000000002,31.26,18642.416666666664,18.92683333333333
14002,2017-05-02 17:00:00+00:00,14.691333333333334,31.77,18230.749999999996,6.104833333333333
14003,2017-05-02 17:30:00+00:00,14.403333333333334,31.77,18106.666666666664,5.433166666666666
14004,2017-05-02 18:00:00+00:00,14.025666666666666,31.55,16657.833333333332,2.35675
14005,2017-05-02 18:30:00+00:00,13.406666666666666,31.55,16368.166666666666,0.8500833333333334
14006,2017-05-02 19:00:00+00:00,13.066666666666668,31.74,16874.416666666664,0.0
14007,2017-05-02 19:30:00+00:00,12.226,31.74,15194.25,0.0
14008,2017-05-02 20:00:00+00:00,11.828999999999999,30.57,15599.333333333332,0.0
14009,2017-05-02 20:30:00+00:00,11.646666666666667,30.57,16034.666666666664,0.0
14010,2017-05-02 21:00:00+00:00,11.385,28.46,15857.749999999998,0.0
14011,2017-05-02 21:30:00+00:00,11.116666666666665,28.46,15449.833333333332,0.0
14012,2017-05-02 22:00:00+00:00,10.560333333333332,28.59,15262.083333333332,0.0
14013,2017-05-02 22:30:00+00:00,10.271333333333333,28.59,14648.666666666666,0.0
14014,2017-05-02 23:00:00+00:00,9.989333333333333,27.43,14964.083333333332,0.0
14015,2017-05-02 23:30:00+00:00,9.748666666666667,27.43,14645.166666666666,0.0
14016,2017-05-03 00:00:00+00:00,9.65,27.48,14947.25,0.0
14017,2017-05-03 00:30:00+00:00,9.218666666666666,27.48,15161.249999999998,0.0
14018,2017-05-03 01:00:00+00:00,9.020333333333333,27.81,15812.833333333332,0.0
14019,2017-05-03 01:30:00+00:00,8.878666666666668,27.81,15243.08333333333,0.0
14020,2017-05-03 02:00:00+00:00,8.844666666666667,28.92,15533.08333333333,0.0
14021,2017-05-03 02:30:00+00:00,8.889666666666669,28.92,16279.666666666666,0.0
14022,2017-05-03 03:00:00+00:00,8.855666666666666,30.06,17754.916666666664,0.0
14023,2017-05-03 03:30:00+00:00,8.590666666666666,30.06,17497.25,0.0
14024,2017-05-03 04:00:00+00:00,8.375000000000002,31.87,16467.5,0.02883333333333333
14025,2017-05-03 04:30:00+00:00,8.392000000000001,31.87,18004.5,0.7025833333333333
14026,2017-05-03 05:00:00+00:00,8.410666666666666,33.7,27123.833333333332,1.9884166666666663
14027,2017-05-03 05:30:00+00:00,8.571666666666665,33.7,26459.666666666664,3.0324166666666663
14028,2017-05-03 06:00:00+00:00,8.730333333333334,35.07,28443.416666666664,3.1235833333333334
14029,2017-05-03 06:30:00+00:00,8.722666666666667,35.07,29731.5,3.254666666666666
14030,2017-05-03 07:00:00+00:00,8.815666666666667,34.27,31450.416666666668,7.109916666666666
14031,2017-05-03 07:30:00+00:00,8.924666666666669,34.27,32343.833333333332,5.8189166666666665
14032,2017-05-03 08:00:00+00:00,9.014999999999999,33.73,32689.083333333336,7.768083333333332
14033,2017-05-03 08:30:00+00:00,9.216666666666669,33.73,32082.33333333333,10.295083333333332
14034,2017-05-03 09:00:00+00:00,9.474666666666666,32.44,32141.416666666668,20.021416666666667
14035,2017-05-03 09:30:00+00:00,10.068333333333333,32.44,30803.25,32.40833333333333
14036,2017-05-03 10:00:00+00:00,10.852333333333334,31.96,28966.08333333333,50.723
14037,2017-05-03 10:30:00+00:00,11.241999999999999,31.96,28880.916666666664,43.16925
14038,2017-05-03 11:00:00+00:00,10.755,31.81,28998.499999999996,19.975166666666667
14039,2017-05-03 11:30:00+00:00,9.708333333333332,31.81,30514.33333333333,10.902833333333334
14040,2017-05-03 12:00:00+00:00,9.757666666666665,31.07,32047.833333333332,13.943666666666665
14041,2017-05-03 12:30:00+00:00,9.538666666666666,31.07,31482.916666666664,12.286083333333332
14042,2017-05-03 13:00:00+00:00,9.301,30.86,33409.916666666664,5.873666666666667
14043,2017-05-03 13:30:00+00:00,8.759666666666666,30.86,33516.416666666664,6.73325
14044,2017-05-03 14:00:00+00:00,8.785666666666666,30.77,29319.499999999996,11.4645
14045,2017-05-03 14:30:00+00:00,8.791333333333334,30.77,28509.08333333333,11.577666666666666
14046,2017-05-03 15:00:00+00:00,8.757333333333333,31.25,26586.416666666664,17.103749999999998
14047,2017-05-03 15:30:00+00:00,8.745333333333335,31.25,25964.0,10.982666666666667
14048,2017-05-03 16:00:00+00:00,8.8,31.47,25494.916666666664,10.508916666666668
14049,2017-05-03 16:30:00+00:00,9.059666666666667,31.47,22709.0,17.54358333333333
14050,2017-05-03 17:00:00+00:00,9.171666666666667,31.51,22011.25,11.989416666666667
14051,2017-05-03 17:30:00+00:00,9.196666666666665,31.51,20201.5,4.0088333333333335
14052,2017-05-03 18:00:00+00:00,9.144333333333334,31.57,23548.083333333332,2.228833333333333
14053,2017-05-03 18:30:00+00:00,9.129333333333333,31.57,18502.916666666668,0.902
14054,2017-05-03 19:00:00+00:00,9.107333333333335,31.56,17722.25,0.0
14055,2017-05-03 19:30:00+00:00,9.095333333333334,31.56,15310.416666666666,0.0
14056,2017-05-03 20:00:00+00:00,9.061666666666667,30.52,15147.916666666664,0.0
14057,2017-05-03 20:30:00+00:00,8.908666666666667,30.52,14884.666666666666,0.0
14058,2017-05-03 21:00:00+00:00,8.823666666666666,28.6,15016.25,0.0
14059,2017-05-03 21:30:00+00:00,8.726999999999999,28.6,15213.5,0.0
14060,2017-05-03 22:00:00+00:00,8.702333333333334,26.91,15003.5,0.0
14061,2017-05-03 22:30:00+00:00,8.713333333333333,26.91,15179.249999999998,0.0
14062,2017-05-03 23:00:00+00:00,8.551,26.26,15322.833333333336,0.0
14063,2017-05-03 23:30:00+00:00,8.239666666666666,26.26,15588.666666666666,0.0
14064,2017-05-04 00:00:00+00:00,8.025,24.57,15718.083333333332,0.0
14065,2017-05-04 00:30:00+00:00,7.802333333333333,24.57,15879.916666666668,0.0
14066,2017-05-04 01:00:00+00:00,7.704666666666667,24.82,15931.083333333332,0.0
14067,2017-05-04 01:30:00+00:00,7.745,24.82,15954.833333333332,0.0
14068,2017-05-04 02:00:00+00:00,7.920999999999999,25.8,15987.916666666666,0.0
14069,2017-05-04 02:30:00+00:00,7.946666666666666,25.8,16628.25,0.0
14070,2017-05-04 03:00:00+00:00,7.753,27.57,18308.75,0.0
14071,2017-05-04 03:30:00+00:00,7.828666666666667,27.57,18278.249999999996,0.0
14072,2017-05-04 04:00:00+00:00,8.029666666666667,30.42,16823.75,0.04466666666666667
14073,2017-05-04 04:30:00+00:00,8.116999999999999,30.42,18899.916666666664,0.9043333333333334
14074,2017-05-04 05:00:00+00:00,8.165999999999999,32.28,37416.916666666664,4.735083333333333
14075,2017-05-04 05:30:00+00:00,8.341333333333333,32.28,31085.0,7.689333333333332
14076,2017-05-04 06:00:00+00:00,8.282666666666666,33.04,28602.749999999993,10.418083333333332
14077,2017-05-04 06:30:00+00:00,8.430000000000001,33.04,29613.416666666664,12.024416666666667
14078,2017-05-04 07:00:00+00:00,8.695666666666666,32.02,31638.91666666666,11.534416666666667
14079,2017-05-04 07:30:00+00:00,9.003333333333332,32.02,32953.916666666664,20.580083333333334
14080,2017-05-04 08:00:00+00:00,9.262666666666666,31.6,33226.416666666664,20.249333333333333
14081,2017-05-04 08:30:00+00:00,9.652666666666667,31.6,33656.416666666664,24.075833333333332
14082,2017-05-04 09:00:00+00:00,10.284666666666666,31.18,34037.74999999999,40.499916666666664
14083,2017-05-04 09:30:00+00:00,10.888333333333334,31.18,32377.5,34.29991666666667
14084,2017-05-04 10:00:00+00:00,11.431000000000003,30.85,29815.916666666664,44.56608333333333
14085,2017-05-04 10:30:00+00:00,12.104666666666667,30.85,27391.33333333333,48.40991666666667
14086,2017-05-04 11:00:00+00:00,12.796,30.56,26835.83333333333,69.66858333333333
14087,2017-05-04 11:30:00+00:00,13.410333333333334,30.56,26556.166666666664,58.38475
14088,2017-05-04 12:00:00+00:00,13.854999999999999,30.11,25569.41666666666,58.114666666666665
14089,2017-05-04 12:30:00+00:00,14.43,30.11,25698.5,77.8175
14090,2017-05-04 13:00:00+00:00,15.421666666666667,29.9,24395.249999999996,100.29808333333332
14091,2017-05-04 13:30:00+00:00,14.338,29.9,24562.083333333332,15.049833333333334
14092,2017-05-04 14:00:00+00:00,12.567333333333332,29.79,22481.166666666664,41.24558333333333
14093,2017-05-04 14:30:00+00:00,14.878666666666668,29.79,21150.416666666668,74.53666666666666
14094,2017-05-04 15:00:00+00:00,15.035666666666666,30.12,21685.0,38.690666666666665
14095,2017-05-04 15:30:00+00:00,13.796,30.12,20824.833333333332,17.840916666666665
14096,2017-05-04 16:00:00+00:00,13.131666666666668,30.41,21134.333333333332,28.0085
14097,2017-05-04 16:30:00+00:00,14.436,30.41,17801.0,31.148583333333328
14098,2017-05-04 17:00:00+00:00,12.038666666666666,30.47,18351.166666666664,20.004166666666663
14099,2017-05-04 17:30:00+00:00,12.076666666666668,30.47,17346.583333333336,6.368166666666666
14100,2017-05-04 18:00:00+00:00,11.920333333333334,30.26,17882.333333333332,3.0515833333333333
14101,2017-05-04 18:30:00+00:00,12.026666666666669,30.26,19464.916666666664,1.7726666666666666
14102,2017-05-04 19:00:00+00:00,11.582,30.3,18126.333333333332,0.0
14103,2017-05-04 19:30:00+00:00,11.253666666666666,30.3,15358.833333333334,0.0
14104,2017-05-04 20:00:00+00:00,10.824666666666667,29.72,15766.083333333334,0.0
14105,2017-05-04 20:30:00+00:00,10.606,29.72,15301.333333333332,0.0
14106,2017-05-04 21:00:00+00:00,10.481666666666667,26.59,14919.166666666664,0.0
14107,2017-05-04 21:30:00+00:00,10.421333333333335,26.59,15410.083333333334,0.0
14108,2017-05-04 22:00:00+00:00,10.401333333333332,26.25,15795.083333333332,0.0
14109,2017-05-04 22:30:00+00:00,10.201,26.25,15794.166666666666,0.0
14110,2017-05-04 23:00:00+00:00,10.161333333333333,24.76,15582.25,0.0
14111,2017-05-04 23:30:00+00:00,10.130333333333331,24.76,15939.08333333333,0.0
14112,2017-05-05 00:00:00+00:00,10.017333333333335,24.62,15790.0,0.0
14113,2017-05-05 00:30:00+00:00,9.661,24.62,15271.666666666664,0.0
14114,2017-05-05 01:00:00+00:00,9.356,24.89,15479.916666666664,0.0
14115,2017-05-05 01:30:00+00:00,9.183000000000002,24.89,15811.333333333332,0.0
14116,2017-05-05 02:00:00+00:00,8.898000000000001,25.88,15716.333333333334,0.0
14117,2017-05-05 02:30:00+00:00,8.845,25.88,16934.666666666664,0.0
14118,2017-05-05 03:00:00+00:00,8.757666666666667,29.73,17666.666666666668,0.0
14119,2017-05-05 03:30:00+00:00,8.511666666666665,29.73,17419.666666666664,0.0
14120,2017-05-05 04:00:00+00:00,8.331000000000001,30.59,17232.666666666664,0.1338333333333333
14121,2017-05-05 04:30:00+00:00,8.303333333333335,30.59,18979.999999999996,1.2319166666666668
14122,2017-05-05 05:00:00+00:00,8.33,32.8,29892.333333333332,3.7046666666666663
14123,2017-05-05 05:30:00+00:00,8.481333333333334,32.8,28027.333333333332,7.120416666666666
14124,2017-05-05 06:00:00+00:00,8.81,33.45,29540.25,7.594583333333333
14125,2017-05-05 06:30:00+00:00,9.133000000000001,33.45,30403.999999999993,13.77758333333333
14126,2017-05-05 07:00:00+00:00,9.485999999999999,32.42,30216.75,31.442249999999998
14127,2017-05-05 07:30:00+00:00,10.184,32.42,29150.0,43.586083333333335
14128,2017-05-05 08:00:00+00:00,10.249333333333333,31.96,31909.91666666666,34.95325
14129,2017-05-05 08:30:00+00:00,10.380666666666668,31.96,30919.083333333336,33.66316666666667
14130,2017-05-05 09:00:00+00:00,10.656333333333334,31.35,29611.666666666664,35.740916666666664
14131,2017-05-05 09:30:00+00:00,11.316000000000003,31.35,30080.5,62.464416666666665
14132,2017-05-05 10:00:00+00:00,12.294666666666666,30.98,26260.416666666664,81.78791666666666
14133,2017-05-05 10:30:00+00:00,12.996666666666664,30.98,26276.249999999993,70.41499999999999
14134,2017-05-05 11:00:00+00:00,13.353,31.0,28376.83333333333,48.49466666666667
14135,2017-05-05 11:30:00+00:00,14.154333333333332,31.0,24705.75,51.14958333333333
14136,2017-05-05 12:00:00+00:00,14.795,30.71,27129.166666666664,72.0545
14137,2017-05-05 12:30:00+00:00,15.305,30.71,23691.666666666664,78.42741666666666
14138,2017-05-05 13:00:00+00:00,15.548333333333332,30.39,22189.166666666668,60.18891666666666
14139,2017-05-05 13:30:00+00:00,15.934333333333335,30.39,21639.916666666664,81.99191666666667
14140,2017-05-05 14:00:00+00:00,16.257666666666662,30.46,19863.333333333332,49.953583333333334
14141,2017-05-05 14:30:00+00:00,16.038666666666668,30.46,19414.333333333332,29.694833333333328
14142,2017-05-05 15:00:00+00:00,16.166666666666668,31.08,18993.333333333332,34.21641666666667
14143,2017-05-05 15:30:00+00:00,16.835333333333335,31.08,17439.75,57.444333333333326
14144,2017-05-05 16:00:00+00:00,16.80333333333333,36.72,16437.75,43.17358333333333
14145,2017-05-05 16:30:00+00:00,17.045,36.72,15134.75,27.49983333333333
14146,2017-05-05 17:00:00+00:00,17.017333333333333,41.43,15076.083333333334,14.3105
14147,2017-05-05 17:30:00+00:00,16.965,41.43,14234.416666666666,8.000916666666667
14148,2017-05-05 18:00:00+00:00,16.74,41.16,13963.999999999998,4.1735
14149,2017-05-05 18:30:00+00:00,16.250333333333334,41.16,14659.416666666666,1.9416666666666667
14150,2017-05-05 19:00:00+00:00,15.672666666666665,38.79,14369.083333333332,0.0
14151,2017-05-05 19:30:00+00:00,15.336333333333334,38.79,13332.083333333332,0.0
14152,2017-05-05 20:00:00+00:00,14.829666666666668,36.07,14252.333333333332,0.0
14153,2017-05-05 20:30:00+00:00,14.185,36.07,14426.083333333332,0.0
14154,2017-05-05 21:00:00+00:00,13.890666666666668,33.37,14667.75,0.0
14155,2017-05-05 21:30:00+00:00,13.809666666666667,33.37,13214.499999999996,0.0
14156,2017-05-05 22:00:00+00:00,13.77833333333333,33.25,13059.249999999998,0.0
14157,2017-05-05 22:30:00+00:00,13.408999999999999,33.25,13419.166666666666,0.0
14158,2017-05-05 23:00:00+00:00,13.001,32.47,13562.249999999998,0.0
14159,2017-05-05 23:30:00+00:00,12.754333333333333,32.47,13750.583333333332,0.0
14160,2017-05-06 00:00:00+00:00,12.528666666666666,31.04,13669.583333333332,0.0
14161,2017-05-06 00:30:00+00:00,12.342999999999998,31.04,13816.916666666664,0.0
14162,2017-05-06 01:00:00+00:00,12.168000000000001,30.71,13947.75,0.0
14163,2017-05-06 01:30:00+00:00,11.967,30.71,14752.416666666664,0.0
14164,2017-05-06 02:00:00+00:00,11.714333333333334,30.57,14593.083333333332,0.0
14165,2017-05-06 02:30:00+00:00,11.703000000000001,30.57,14156.416666666666,0.0
14166,2017-05-06 03:00:00+00:00,11.601333333333335,30.86,14306.666666666666,0.0
14167,2017-05-06 03:30:00+00:00,11.456666666666665,30.86,14332.0,0.0
14168,2017-05-06 04:00:00+00:00,11.256666666666668,30.92,14709.0,0.18766666666666665
14169,2017-05-06 04:30:00+00:00,11.155000000000001,30.92,15188.5,0.9851666666666667
14170,2017-05-06 05:00:00+00:00,11.074999999999998,31.14,18401.33333333333,2.6774166666666663
14171,2017-05-06 05:30:00+00:00,11.016666666666666,31.14,18421.75,2.6721666666666666
14172,2017-05-06 06:00:00+00:00,10.918,33.92,19079.25,1.8698333333333332
14173,2017-05-06 06:30:00+00:00,10.610333333333331,33.92,19167.249999999996,3.307583333333333
14174,2017-05-06 07:00:00+00:00,10.632666666666667,33.06,19803.833333333332,6.022916666666667
14175,2017-05-06 07:30:00+00:00,10.869666666666665,33.06,18893.416666666664,10.028416666666665
14176,2017-05-06 08:00:00+00:00,10.938999999999998,31.53,18901.833333333332,10.529416666666666
14177,2017-05-06 08:30:00+00:00,10.956333333333333,31.53,19221.75,10.390666666666664
14178,2017-05-06 09:00:00+00:00,11.038666666666666,30.64,18435.583333333332,8.449916666666667
14179,2017-05-06 09:30:00+00:00,11.031999999999998,30.64,18490.833333333332,10.942916666666665
14180,2017-05-06 10:00:00+00:00,11.030666666666667,30.79,19070.999999999996,13.238999999999999
14181,2017-05-06 10:30:00+00:00,11.022,30.79,19058.0,15.779999999999998
14182,2017-05-06 11:00:00+00:00,11.364666666666665,30.1,18571.83333333333,13.562750000000001
14183,2017-05-06 11:30:00+00:00,11.513,30.1,19459.166666666664,10.401583333333333
14184,2017-05-06 12:00:00+00:00,11.426,29.6,18802.333333333336,9.830083333333333
14185,2017-05-06 12:30:00+00:00,11.111666666666666,29.6,19267.916666666664,12.502083333333333
14186,2017-05-06 13:00:00+00:00,11.060666666666668,28.93,18906.916666666664,11.543333333333333
14187,2017-05-06 13:30:00+00:00,11.376,28.93,18153.25,16.62925
14188,2017-05-06 14:00:00+00:00,11.409,28.28,15461.749999999998,8.77075
14189,2017-05-06 14:30:00+00:00,11.576333333333332,28.28,15696.499999999998,18.854999999999997
14190,2017-05-06 15:00:00+00:00,11.733000000000002,31.02,14830.25,9.735
14191,2017-05-06 15:30:00+00:00,11.700999999999999,31.02,14942.0,13.7165
14192,2017-05-06 16:00:00+00:00,11.820333333333332,33.82,15323.833333333336,7.627166666666666
14193,2017-05-06 16:30:00+00:00,11.749333333333333,33.82,15644.583333333332,9.782333333333334
14194,2017-05-06 17:00:00+00:00,11.819333333333333,37.94,15613.08333333333,12.54625
14195,2017-05-06 17:30:00+00:00,11.786999999999999,37.94,15222.166666666668,7.6535
14196,2017-05-06 18:00:00+00:00,11.625,39.9,15757.499999999996,3.050666666666667
14197,2017-05-06 18:30:00+00:00,11.489333333333333,39.9,15487.499999999998,0.8508333333333333
14198,2017-05-06 19:00:00+00:00,11.393333333333333,39.5,15213.25,0.0
14199,2017-05-06 19:30:00+00:00,11.357333333333331,39.5,15610.166666666664,0.0
14200,2017-05-06 20:00:00+00:00,11.292666666666667,38.92,15226.25,0.0
14201,2017-05-06 20:30:00+00:00,11.239333333333335,38.92,16026.333333333332,0.0
14202,2017-05-06 21:00:00+00:00,11.338333333333333,33.93,15281.333333333334,0.0
14203,2017-05-06 21:30:00+00:00,11.409999999999998,33.93,14967.75,0.0
14204,2017-05-06 22:00:00+00:00,11.402666666666667,28.31,15484.333333333332,0.0
14205,2017-05-06 22:30:00+00:00,11.213666666666667,28.31,15489.249999999998,0.0
14206,2017-05-06 23:00:00+00:00,11.031666666666666,26.73,16675.583333333332,0.0
14207,2017-05-06 23:30:00+00:00,10.845666666666666,26.73,15521.166666666666,0.0
14208,2017-05-07 00:00:00+00:00,10.557333333333334,26.48,15792.083333333334,0.0
14209,2017-05-07 00:30:00+00:00,10.387666666666666,26.48,15880.416666666666,0.0
14210,2017-05-07 01:00:00+00:00,10.215,26.17,15909.583333333332,0.0
14211,2017-05-07 01:30:00+00:00,10.085333333333333,26.17,15812.249999999998,0.0
14212,2017-05-07 02:00:00+00:00,9.998333333333333,26.83,16250.25,0.0
14213,2017-05-07 02:30:00+00:00,9.954333333333333,26.83,16038.916666666666,0.0
14214,2017-05-07 03:00:00+00:00,9.873000000000001,26.25,16363.666666666668,0.0
14215,2017-05-07 03:30:00+00:00,9.739666666666666,26.25,16555.916666666664,0.0
14216,2017-05-07 04:00:00+00:00,9.592,25.43,16294.583333333332,0.0
14217,2017-05-07 04:30:00+00:00,9.518666666666666,25.43,17936.25,0.08916666666666666
14218,2017-05-07 05:00:00+00:00,9.570666666666666,26.66,21089.166666666668,0.0
14219,2017-05-07 05:30:00+00:00,9.653333333333334,26.66,21133.333333333332,0.0
14220,2017-05-07 06:00:00+00:00,9.751,28.66,20759.666666666664,0.0
14221,2017-05-07 06:30:00+00:00,9.817333333333334,28.66,20765.0,0.0
14222,2017-05-07 07:00:00+00:00,9.910333333333332,30.06,21097.833333333336,0.0
14223,2017-05-07 07:30:00+00:00,10.009333333333334,30.06,20899.166666666664,0.0
14224,2017-05-07 08:00:00+00:00,10.116000000000001,30.33,20964.833333333332,0.0
14225,2017-05-07 08:30:00+00:00,10.386666666666665,30.33,20179.666666666668,0.0
14226,2017-05-07 09:00:00+00:00,10.808,30.18,19873.083333333332,0.0
14227,2017-05-07 09:30:00+00:00,11.253333333333332,30.18,19956.583333333332,0.0
14228,2017-05-07 10:00:00+00:00,11.280666666666667,29.5,19530.916666666664,0.0
14229,2017-05-07 10:30:00+00:00,11.419666666666666,29.5,20116.0,0.0
14230,2017-05-07 11:00:00+00:00,11.667333333333332,28.53,19599.416666666664,0.0
14231,2017-05-07 11:30:00+00:00,11.754666666666667,28.53,21423.916666666664,0.0
14232,2017-05-07 12:00:00+00:00,11.869000000000002,27.31,21218.249999999996,0.0
14233,2017-05-07 12:30:00+00:00,12.227333333333332,27.31,19743.083333333332,0.0
14234,2017-05-07 13:00:00+00:00,12.773666666666665,26.88,18964.333333333332,0.0
14235,2017-05-07 13:30:00+00:00,12.676333333333332,26.88,17899.083333333332,0.0
14236,2017-05-07 14:00:00+00:00,13.447333333333333,26.68,14542.833333333332,0.0
14237,2017-05-07 14:30:00+00:00,12.708,26.68,15432.333333333332,0.0
14238,2017-05-07 15:00:00+00:00,12.395666666666665,27.4,15317.083333333332,0.0
14239,2017-05-07 15:30:00+00:00,13.051333333333332,27.4,14368.0,0.0
